Date,Open,High,Low,Close,Adj Close,Volume
2002-10-28,2876.320068,2876.320068,2828.479980,2834.409912,2834.409912,0
2002-10-29,2846.800049,2891.030029,2846.800049,2885.229980,2885.229980,0
2002-10-30,2898.020020,2908.209961,2884.209961,2888.590088,2888.590088,0
2002-10-31,2909.459961,2955.489990,2900.870117,2949.320068,2949.320068,0
2002-11-01,2956.939941,2962.320068,2928.629883,2950.580078,2950.580078,0
2002-11-04,2986.540039,2994.800049,2974.929932,2987.580078,2987.580078,0
2002-11-05,2993.580078,2993.580078,2967.189941,2982.389893,2982.389893,0
2002-11-06,null,null,null,null,null,null
2002-11-07,2983.739990,2993.610107,2958.320068,2975.260010,2975.260010,0
2002-11-08,2965.189941,2966.590088,2950.709961,2956.840088,2956.840088,0
2002-11-11,2954.989990,2959.120117,2942.459961,2948.040039,2948.040039,0
2002-11-12,2941.540039,2963.830078,2935.969971,2961.239990,2961.239990,0
2002-11-13,2972.350098,2977.669922,2957.189941,2960.659912,2960.659912,0
2002-11-14,2963.820068,2991.610107,2963.820068,2986.560059,2986.560059,0
2002-11-15,2997.469971,3037.610107,2997.469971,3033.909912,3033.909912,0
2002-11-18,3046.899902,3071.280029,3041.340088,3057.159912,3057.159912,0
2002-11-19,null,null,null,null,null,null
2002-11-20,3066.169922,3084.030029,3061.090088,3075.479980,3075.479980,0
2002-11-21,3089.510010,3110.379883,3089.510010,3101.360107,3101.360107,0
2002-11-22,3131.750000,3162.659912,3130.750000,3141.610107,3141.610107,0
2002-11-25,3146.929932,3183.290039,3140.310059,3175.560059,3175.560059,0
2002-11-26,3190.669922,3210.679932,3181.250000,3187.760010,3187.760010,0
2002-11-27,3193.129883,3206.629883,3158.000000,3174.110107,3174.110107,0
2002-11-28,3192.120117,3229.750000,3192.120117,3220.750000,3220.750000,0
2002-11-29,3224.979980,3245.379883,3195.600098,3228.820068,3228.820068,0
2002-12-02,3247.600098,3277.370117,3238.889893,3270.360107,3270.360107,0
2002-12-03,3276.699951,3292.260010,3223.030029,3230.139893,3230.139893,0
2002-12-04,3243.860107,3243.860107,3189.139893,3207.360107,3207.360107,0
2002-12-05,3186.620117,3250.250000,3186.620117,3229.729980,3229.729980,0
2002-12-06,3235.679932,3309.800049,3235.679932,3306.290039,3306.290039,0
2002-12-09,3320.870117,3349.360107,3264.760010,3269.310059,3269.310059,0
2002-12-10,3256.629883,3294.689941,3241.399902,3289.679932,3289.679932,0
2002-12-11,3298.939941,3324.229980,3287.280029,3303.270020,3303.270020,0
2002-12-12,3309.199951,3331.270020,3299.479980,3324.479980,3324.479980,0
2002-12-13,3335.280029,3349.489990,3329.209961,3342.969971,3342.969971,0
2002-12-16,3360.199951,3371.159912,3324.399902,3328.389893,3328.389893,0
2002-12-17,3338.879883,3347.919922,3301.780029,3311.060059,3311.060059,0
2002-12-18,3321.120117,3348.570068,3319.250000,3333.310059,3333.310059,0
2002-12-19,3332.719971,3345.669922,3313.449951,3333.860107,3333.860107,0
2002-12-20,3339.459961,3356.000000,3329.100098,3337.219971,3337.219971,0
2002-12-23,3346.560059,3351.010010,3321.500000,3329.610107,3329.610107,0
2002-12-24,3328.659912,3359.389893,3318.020020,3352.770020,3352.770020,0
2002-12-25,null,null,null,null,null,null
2002-12-26,3360.860107,3399.370117,3360.409912,3382.639893,3382.639893,0
2002-12-27,3393.580078,3413.830078,3393.580078,3398.000000,3398.000000,0
2002-12-30,3389.120117,3389.120117,3359.760010,3374.969971,3374.969971,0
2002-12-31,3376.479980,3398.110107,3374.729980,3377.280029,3377.280029,0
2003-01-01,null,null,null,null,null,null
2003-01-02,3399.719971,3407.239990,3363.110107,3365.060059,3365.060059,0
2003-01-03,3380.439941,3386.969971,3351.889893,3357.540039,3357.540039,0
2003-01-06,3364.719971,3364.719971,3330.030029,3334.889893,3334.889893,0
2003-01-07,3350.179932,3352.429932,3320.419922,3330.500000,3330.500000,0
2003-01-08,3339.889893,3362.120117,3338.939941,3357.870117,3357.870117,0
2003-01-09,3367.340088,3388.189941,3366.280029,3384.199951,3384.199951,0
2003-01-10,3416.919922,3416.919922,3342.120117,3358.989990,3358.989990,0
2003-01-13,3355.070068,3356.929932,3324.250000,3327.159912,3327.159912,0
2003-01-14,3334.939941,3341.550049,3321.489990,3335.350098,3335.350098,0
2003-01-15,3333.199951,3359.979980,3333.199951,3357.689941,3357.689941,0
2003-01-16,3358.469971,3377.270020,3352.550049,3373.520020,3373.520020,0
2003-01-17,3377.939941,3382.530029,3366.239990,3370.389893,3370.389893,0
2003-01-20,3364.530029,3368.080078,3338.090088,3341.889893,3341.889893,0
2003-01-21,3348.320068,3356.820068,3336.949951,3354.139893,3354.139893,0
2003-01-22,3364.110107,3367.229980,3345.620117,3357.040039,3357.040039,0
2003-01-23,3351.750000,3360.370117,3324.489990,3328.179932,3328.179932,0
2003-01-24,3332.020020,3340.679932,3281.929932,3287.860107,3287.860107,0
2003-01-27,3283.929932,3286.459961,3221.689941,3247.709961,3247.709961,0
2003-01-28,3247.090088,3269.129883,3209.510010,3267.840088,3267.840088,0
2003-01-29,3273.780029,3275.739990,3225.739990,3238.020020,3238.020020,0
2003-01-30,3246.540039,3256.479980,3217.370117,3219.879883,3219.879883,0
2003-01-31,3216.159912,3257.479980,3199.179932,3250.379883,3250.379883,0
2003-02-03,3265.080078,3283.479980,3250.550049,3279.830078,3279.830078,0
2003-02-04,3283.590088,3295.250000,3271.750000,3278.129883,3278.129883,0
2003-02-05,3268.610107,3277.090088,3239.020020,3256.080078,3256.080078,0
2003-02-06,3256.919922,3311.179932,3256.629883,3305.439941,3305.439941,0
2003-02-07,3309.459961,3309.959961,3277.330078,3279.770020,3279.770020,0
2003-02-10,3281.370117,3281.419922,3252.489990,3256.860107,3256.860107,0
2003-02-11,3269.850098,3278.790039,3249.629883,3261.469971,3261.469971,0
2003-02-12,3263.560059,3263.750000,3236.330078,3247.510010,3247.510010,0
2003-02-13,null,null,null,null,null,null
2003-02-14,3250.649902,3254.040039,3218.370117,3223.409912,3223.409912,0
2003-02-17,3248.899902,3287.010010,3248.899902,3282.449951,3282.449951,0
2003-02-18,3284.040039,3301.919922,3284.040039,3289.090088,3289.090088,0
2003-02-19,3303.090088,3317.800049,3300.850098,3302.040039,3302.040039,0
2003-02-20,3301.810059,3307.870117,3284.580078,3303.219971,3303.219971,0
2003-02-21,3303.330078,3313.600098,3294.679932,3307.199951,3307.199951,0
2003-02-24,3318.250000,3341.610107,3318.250000,3322.169922,3322.169922,0
2003-02-25,3316.909912,3316.909912,3279.000000,3281.919922,3281.919922,0
2003-02-26,3291.070068,3292.689941,3259.000000,3260.479980,3260.479980,0
2003-02-27,3254.840088,3283.290039,3251.399902,3277.340088,3277.340088,0
2003-02-28,3294.600098,3316.739990,3269.800049,3283.659912,3283.659912,0
2003-03-03,3301.669922,3311.570068,3274.639893,3277.270020,3277.270020,0
2003-03-04,3271.060059,3272.189941,3240.159912,3244.800049,3244.800049,0
2003-03-05,3233.429932,3235.850098,3190.060059,3226.100098,3226.100098,0
2003-03-06,3244.959961,3244.959961,3186.429932,3190.350098,3190.350098,0
2003-03-07,3182.159912,3182.159912,3142.889893,3153.060059,3153.060059,0
2003-03-10,3152.899902,3161.969971,3116.010010,3125.879883,3125.879883,0
2003-03-11,3117.489990,3159.479980,3100.139893,3154.909912,3154.909912,0
2003-03-12,3151.600098,3158.979980,3106.850098,3110.080078,3110.080078,0
2003-03-13,3113.350098,3127.300049,3086.429932,3108.239990,3108.239990,0
2003-03-14,null,null,null,null,null,null
2003-03-17,3115.139893,3115.139893,3049.050049,3084.909912,3084.909912,0
2003-03-18,null,null,null,null,null,null
2003-03-19,3103.870117,3128.830078,3103.870117,3121.179932,3121.179932,0
2003-03-20,3118.800049,3197.659912,3118.320068,3192.929932,3192.929932,0
2003-03-21,3195.659912,3209.459961,3179.790039,3200.149902,3200.149902,0
2003-03-24,3216.070068,3216.070068,3137.560059,3140.360107,3140.360107,0
2003-03-25,3122.699951,3143.020020,3102.649902,3140.419922,3140.419922,0
2003-03-26,3148.070068,3165.370117,3140.000000,3143.580078,3143.580078,0
2003-03-27,3138.889893,3146.290039,3115.060059,3116.790039,3116.790039,0
2003-03-28,3115.370117,3130.330078,3099.000000,3115.439941,3115.439941,0
2003-03-31,3106.929932,3106.929932,3039.830078,3048.719971,3048.719971,0
2003-04-01,3037.540039,3089.600098,3037.540039,3080.949951,3080.949951,0
2003-04-02,3083.939941,3120.310059,3079.620117,3116.989990,3116.989990,0
2003-04-03,3130.840088,3155.120117,3119.800049,3151.159912,3151.159912,0
2003-04-04,3151.159912,3169.199951,3130.800049,3167.699951,3167.699951,0
2003-04-07,3181.939941,3221.899902,3180.870117,3215.239990,3215.239990,0
2003-04-08,3205.919922,3209.419922,3172.679932,3174.860107,3174.860107,0
2003-04-09,3160.739990,3164.600098,3126.830078,3141.250000,3141.250000,0
2003-04-10,3137.239990,3137.239990,3021.739990,3035.330078,3035.330078,0
2003-04-11,3030.459961,3048.070068,2962.969971,2997.870117,2997.870117,0
2003-04-14,null,null,null,null,null,null
2003-04-15,3010.959961,3018.659912,2948.669922,2997.379883,2997.379883,0
2003-04-16,3005.350098,3037.120117,3000.719971,3032.320068,3032.320068,0
2003-04-17,3002.679932,3011.919922,2971.939941,2984.500000,2984.500000,0
2003-04-18,null,null,null,null,null,null
2003-04-21,2992.899902,3002.110107,2985.600098,2996.969971,2996.969971,0
2003-04-22,2994.500000,2998.129883,2971.689941,2985.540039,2985.540039,0
2003-04-23,2997.340088,3009.010010,2943.449951,2947.330078,2947.330078,0
2003-04-24,2960.560059,2973.030029,2932.340088,2937.229980,2937.229980,0
2003-04-25,2935.080078,2937.590088,2908.290039,2924.030029,2924.030029,0
2003-04-28,2904.439941,2942.449951,2904.439941,2936.709961,2936.709961,0
2003-04-29,2949.040039,2961.469971,2944.129883,2950.139893,2950.139893,0
2003-04-30,2942.419922,2962.399902,2942.419922,2959.790039,2959.790039,0
2003-05-01,null,null,null,null,null,null
2003-05-02,2949.040039,2968.959961,2939.159912,2966.629883,2966.629883,0
2003-05-05,2977.469971,2988.689941,2967.879883,2975.469971,2975.469971,0
2003-05-06,2981.870117,3001.209961,2972.330078,2993.000000,2993.000000,0
2003-05-07,2988.179932,3003.000000,2978.540039,2980.739990,2980.739990,0
2003-05-08,2980.250000,2989.229980,2953.419922,2961.600098,2961.600098,0
2003-05-09,2953.120117,2960.919922,2945.649902,2950.000000,2950.000000,0
2003-05-12,2955.189941,2965.370117,2934.780029,2942.780029,2942.780029,0
2003-05-13,2947.030029,2964.959961,2947.030029,2960.620117,2960.620117,0
2003-05-14,2959.510010,2997.639893,2959.510010,2993.939941,2993.939941,0
2003-05-15,2996.669922,3016.939941,2993.389893,3012.969971,3012.969971,0
2003-05-16,3019.479980,3059.419922,3019.479980,3056.580078,3056.580078,0
2003-05-19,3063.139893,3082.209961,3039.929932,3043.889893,3043.889893,0
2003-05-20,3032.850098,3066.290039,3025.199951,3062.919922,3062.919922,0
2003-05-21,3068.120117,3092.379883,3054.469971,3057.090088,3057.090088,0
2003-05-22,3055.199951,3067.120117,3032.909912,3040.790039,3040.790039,0
2003-05-23,3041.629883,3060.479980,3036.419922,3049.840088,3049.840088,0
2003-05-26,3051.300049,3101.750000,3050.159912,3096.689941,3096.689941,0
2003-05-27,3103.560059,3118.580078,3076.989990,3081.939941,3081.939941,0
2003-05-28,3093.719971,3133.169922,3086.149902,3130.459961,3130.459961,0
2003-05-29,3116.850098,3171.800049,3116.850098,3164.250000,3164.250000,0
2003-05-30,3172.050049,3200.479980,3158.739990,3180.750000,3180.750000,0
2003-06-02,3176.560059,3220.139893,3170.379883,3206.379883,3206.379883,0
2003-06-03,3212.989990,3214.330078,3176.770020,3181.969971,3181.969971,0
2003-06-04,3187.409912,3220.189941,3187.409912,3216.489990,3216.489990,0
2003-06-05,3233.050049,3274.449951,3233.050049,3262.199951,3262.199951,0
2003-06-06,3270.060059,3313.540039,3270.060059,3303.239990,3303.239990,0
2003-06-09,3304.649902,3351.360107,3295.139893,3337.310059,3337.310059,0
2003-06-10,3332.659912,3350.020020,3281.209961,3289.550049,3289.550049,0
2003-06-11,3289.360107,3327.610107,3287.719971,3314.600098,3314.600098,0
2003-06-12,3318.899902,3340.979980,3318.899902,3337.300049,3337.300049,0
2003-06-13,3342.649902,3364.020020,3338.899902,3354.139893,3354.139893,0
2003-06-16,3358.379883,3361.979980,3325.439941,3336.639893,3336.639893,0
2003-06-17,3362.340088,3435.679932,3362.340088,3431.030029,3431.030029,0
2003-06-18,3440.689941,3452.729980,3417.739990,3430.959961,3430.959961,0
2003-06-19,3429.000000,3467.260010,3429.000000,3454.600098,3454.600098,0
2003-06-20,3450.570068,3503.010010,3427.360107,3499.500000,3499.500000,0
2003-06-23,3500.189941,3510.110107,3457.439941,3461.379883,3461.379883,0
2003-06-24,3441.070068,3473.229980,3438.270020,3447.449951,3447.449951,0
2003-06-25,3456.850098,3526.860107,3456.850098,3517.270020,3517.270020,0
2003-06-26,3528.280029,3564.679932,3522.050049,3552.399902,3552.399902,0
2003-06-27,3577.959961,3589.540039,3532.520020,3583.060059,3583.060059,0
2003-06-30,3585.570068,3632.840088,3585.570068,3607.129883,3607.129883,0
2003-07-01,3617.739990,3622.889893,3584.729980,3604.429932,3604.429932,0
2003-07-02,3613.419922,3640.969971,3596.469971,3601.389893,3601.389893,0
2003-07-03,3616.979980,3661.989990,3592.179932,3639.889893,3639.889893,0
2003-07-04,3642.300049,3661.870117,3610.110107,3622.340088,3622.340088,0
2003-07-07,3631.459961,3645.419922,3607.100098,3612.530029,3612.530029,0
2003-07-08,3628.020020,3645.639893,3623.020020,3629.679932,3629.679932,0
2003-07-09,3635.860107,3644.879883,3604.959961,3620.790039,3620.790039,0
2003-07-10,3639.419922,3684.179932,3639.419922,3679.629883,3679.629883,0
2003-07-11,3682.090088,3714.840088,3659.209961,3676.260010,3676.260010,0
2003-07-14,3704.629883,3726.560059,3704.629883,3720.750000,3720.750000,21200
2003-07-15,3719.169922,3733.879883,3657.179932,3686.340088,3686.340088,22800
2003-07-16,3702.139893,3729.020020,3662.699951,3721.649902,3721.649902,18400
2003-07-17,3728.840088,3750.000000,3660.340088,3668.909912,3668.909912,22000
2003-07-18,3651.389893,3684.229980,3625.729980,3647.580078,3647.580078,22000
2003-07-21,3655.260010,3664.639893,3564.409912,3569.580078,3569.580078,19400
2003-07-22,3557.129883,3582.080078,3534.060059,3554.129883,3554.129883,22400
2003-07-23,3571.750000,3596.590088,3551.979980,3577.889893,3577.889893,31800
2003-07-24,3595.600098,3677.239990,3572.639893,3668.070068,3668.070068,44400
2003-07-25,3685.310059,3737.760010,3661.689941,3726.459961,3726.459961,25800
2003-07-28,3745.989990,3775.649902,3730.070068,3739.760010,3739.760010,24600
2003-07-29,3731.850098,3771.350098,3694.939941,3764.439941,3764.439941,21800
2003-07-30,3761.760010,3799.889893,3759.979980,3780.419922,3780.419922,22600
2003-07-31,3796.530029,3835.750000,3785.120117,3792.610107,3792.610107,37000
2003-08-01,3800.729980,3831.459961,3779.729980,3815.310059,3815.310059,26000
2003-08-04,3798.810059,3840.719971,3785.850098,3832.500000,3832.500000,19800
2003-08-05,3845.929932,3878.719971,3761.840088,3765.820068,3765.820068,26000
2003-08-06,3754.649902,3798.870117,3722.080078,3741.659912,3741.659912,29000
2003-08-07,3749.179932,3816.159912,3733.629883,3806.830078,3806.830078,24200
2003-08-08,3824.260010,3890.780029,3823.389893,3883.760010,3883.760010,29200
2003-08-11,3842.139893,3915.899902,3842.139893,3893.409912,3893.409912,21800
2003-08-12,3907.030029,3938.909912,3879.350098,3889.409912,3889.409912,27400
2003-08-13,3910.459961,3935.800049,3874.340088,3926.070068,3926.070068,25200
2003-08-14,3932.590088,3959.100098,3908.699951,3921.199951,3921.199951,22600
2003-08-15,null,null,null,null,null,null
2003-08-18,3932.370117,3985.459961,3928.169922,3977.729980,3977.729980,19400
2003-08-19,3985.770020,4026.270020,3981.919922,4006.909912,4006.909912,24400
2003-08-20,4027.600098,4066.030029,4027.600098,4056.600098,4056.600098,21200
2003-08-21,4075.169922,4106.709961,4073.060059,4095.389893,4095.389893,27000
2003-08-22,4146.560059,4149.540039,4084.189941,4125.120117,4125.120117,28000
2003-08-25,4149.819824,4170.580078,3943.659912,4004.629883,4004.629883,34200
2003-08-26,4021.909912,4160.020020,4021.909912,4152.290039,4152.290039,28800
2003-08-27,4173.359863,4222.390137,4173.359863,4205.560059,4205.560059,25600
2003-08-28,4256.069824,4256.069824,4179.330078,4212.290039,4212.290039,28600
2003-08-29,4235.259766,4277.640137,4228.850098,4244.729980,4244.729980,35200
2003-09-01,4248.069824,4329.569824,4248.069824,4324.759766,4324.759766,24800
2003-09-02,4341.729980,4358.299805,4291.959961,4339.200195,4339.200195,31200
2003-09-03,4361.870117,4367.870117,4248.859863,4257.939941,4257.939941,28800
2003-09-04,4276.399902,4328.370117,4257.410156,4310.509766,4310.509766,33000
2003-09-05,4314.680176,4371.979980,4314.680176,4369.169922,4369.169922,30800
2003-09-08,4399.609863,4444.620117,4399.609863,4434.250000,4434.250000,25200
2003-09-09,4458.640137,4473.569824,4398.089844,4425.200195,4425.200195,30400
2003-09-10,4410.120117,4438.229980,4378.649902,4434.259766,4434.259766,26600
2003-09-11,4423.709961,4463.379883,4381.089844,4393.129883,4393.129883,25800
2003-09-12,4407.720215,4437.000000,4297.709961,4305.910156,4305.910156,26600
2003-09-15,4310.169922,4310.169922,4184.109863,4193.830078,4193.830078,33800
2003-09-16,4195.100098,4290.069824,4134.689941,4274.750000,4274.750000,40400
2003-09-17,4299.370117,4330.850098,4222.600098,4235.350098,4235.350098,32200
2003-09-18,4243.009766,4251.540039,4126.220215,4134.149902,4134.149902,33600
2003-09-19,4159.720215,4224.729980,4097.549805,4217.120117,4217.120117,35400
2003-09-22,4230.910156,4237.419922,4141.799805,4151.720215,4151.720215,24600
2003-09-23,4138.009766,4240.020020,4111.540039,4231.689941,4231.689941,25200
2003-09-24,4249.930176,4366.830078,4229.870117,4356.390137,4356.390137,30400
2003-09-25,4347.229980,4360.720215,4285.009766,4297.149902,4297.149902,31000
2003-09-26,4299.660156,4388.830078,4299.660156,4382.569824,4382.569824,24800
2003-09-29,4392.870117,4426.299805,4385.540039,4402.049805,4402.049805,31600
2003-09-30,4428.160156,4456.410156,4413.720215,4453.240234,4453.240234,30400
2003-10-01,4452.069824,4487.049805,4432.930176,4455.080078,4455.080078,26400
2003-10-02,null,null,null,null,null,null
2003-10-03,4465.439941,4556.890137,4465.439941,4552.919922,4552.919922,33000
2003-10-06,4567.680176,4637.270020,4552.390137,4631.390137,4631.390137,26400
2003-10-07,4644.859863,4688.330078,4601.160156,4632.939941,4632.939941,33400
2003-10-08,4646.629883,4667.490234,4586.959961,4634.859863,4634.859863,28800
2003-10-09,4643.319824,4710.279785,4643.319824,4698.680176,4698.680176,25400
2003-10-10,4735.089844,4780.770020,4730.310059,4768.899902,4768.899902,33200
2003-10-13,4787.750000,4859.930176,4786.689941,4849.270020,4849.270020,29600
2003-10-14,4866.120117,4900.919922,4765.350098,4782.029785,4782.029785,37600
2003-10-15,4790.540039,4867.910156,4738.720215,4855.259766,4855.259766,31800
2003-10-16,4887.040039,4921.649902,4865.259766,4887.319824,4887.319824,39200
2003-10-17,4912.270020,4949.229980,4901.589844,4930.529785,4930.529785,35400
2003-10-20,4951.109863,4951.109863,4838.700195,4851.669922,4851.669922,31000
2003-10-21,4868.000000,4880.660156,4727.430176,4755.720215,4755.720215,39400
2003-10-22,4772.839844,4801.700195,4705.410156,4741.200195,4741.200195,34000
2003-10-23,4744.479980,4755.939941,4634.899902,4648.410156,4648.410156,31000
2003-10-24,4654.270020,4772.069824,4599.609863,4757.370117,4757.370117,38400
2003-10-27,4802.069824,4814.319824,4689.089844,4698.279785,4698.279785,31400
2003-10-28,4710.220215,4748.189941,4666.189941,4707.799805,4707.799805,34600
2003-10-29,4732.790039,4747.589844,4684.419922,4744.100098,4744.100098,34200
2003-10-30,4751.830078,4805.720215,4735.770020,4780.520020,4780.520020,42200
2003-10-31,4787.049805,4913.180176,4779.089844,4906.870117,4906.870117,32200
2003-11-03,4946.930176,5068.660156,4946.930176,5063.029785,5063.029785,40800
2003-11-04,5096.160156,5135.000000,5055.569824,5097.839844,5097.839844,44200
2003-11-05,5116.859863,5127.790039,5021.970215,5064.910156,5064.910156,36400
2003-11-06,5080.049805,5118.080078,5030.040039,5047.540039,5047.540039,34000
2003-11-07,5071.200195,5092.700195,4965.500000,4971.569824,4971.569824,25200
2003-11-10,4962.220215,5017.899902,4909.660156,4998.569824,4998.569824,34200
2003-11-11,4998.790039,5039.200195,4988.879883,5030.640137,5030.640137,29000
2003-11-12,5040.549805,5059.979980,4998.259766,5005.770020,5005.770020,27200
2003-11-13,5051.709961,5053.060059,4941.490234,4949.160156,4949.160156,33400
2003-11-14,4948.770020,4961.370117,4854.160156,4865.830078,4865.830078,32600
2003-11-17,4907.020020,4959.959961,4882.970215,4940.229980,4940.229980,23400
2003-11-18,4956.419922,4981.479980,4875.459961,4891.129883,4891.129883,26800
2003-11-19,4868.430176,4868.430176,4800.669922,4823.729980,4823.729980,31400
2003-11-20,4840.799805,4878.810059,4763.529785,4771.229980,4771.229980,28800
2003-11-21,4770.750000,4851.669922,4736.700195,4838.540039,4838.540039,29600
2003-11-24,4852.120117,4858.430176,4803.799805,4822.149902,4822.149902,20600
2003-11-25,4845.100098,4900.209961,4843.459961,4894.589844,4894.589844,22200
2003-11-26,null,null,null,null,null,null
2003-11-27,4907.379883,5000.410156,4907.379883,4989.040039,4989.040039,38800
2003-11-28,4995.149902,5050.560059,4991.240234,5044.819824,5044.819824,30800
2003-12-01,5086.859863,5166.560059,5082.819824,5160.850098,5160.850098,51200
2003-12-02,5187.729980,5204.569824,5123.799805,5186.080078,5186.080078,33400
2003-12-03,5194.160156,5246.740234,5178.220215,5221.899902,5221.899902,25400
2003-12-04,5229.180176,5252.209961,5174.859863,5225.899902,5225.899902,32200
2003-12-05,5245.750000,5263.109863,5125.069824,5131.720215,5131.720215,31400
2003-12-08,5144.950195,5163.009766,5089.569824,5131.540039,5131.540039,29400
2003-12-09,5143.189941,5232.490234,5143.189941,5229.339844,5229.339844,21600
2003-12-10,5234.720215,5300.790039,5220.600098,5285.540039,5285.540039,29000
2003-12-11,5306.620117,5317.410156,5253.810059,5299.959961,5299.959961,25600
2003-12-12,5321.490234,5343.910156,5283.750000,5315.810059,5315.810059,26400
2003-12-15,5366.930176,5399.080078,5351.029785,5390.879883,5390.879883,24400
2003-12-16,5374.149902,5445.000000,5351.209961,5437.049805,5437.049805,30800
2003-12-17,5437.259766,5457.879883,5401.089844,5418.229980,5418.229980,23600
2003-12-18,5432.459961,5466.299805,5407.459961,5455.000000,5455.000000,30800
2003-12-19,5486.629883,5555.680176,5486.629883,5541.350098,5541.350098,33000
2003-12-22,5547.680176,5590.450195,5543.979980,5577.959961,5577.959961,29200
2003-12-23,5590.009766,5616.250000,5550.520020,5564.330078,5564.330078,29000
2003-12-24,5566.049805,5648.240234,5560.229980,5641.919922,5641.919922,30800
2003-12-25,null,null,null,null,null,null
2003-12-26,5650.740234,5705.299805,5650.740234,5699.240234,5699.240234,24400
2003-12-29,5725.439941,5814.259766,5725.439941,5797.330078,5797.330078,18800
2003-12-30,5852.700195,5920.759766,5762.600098,5791.850098,5791.850098,34200
2003-12-31,5812.379883,5876.549805,5801.520020,5838.959961,5838.959961,28200
2004-01-01,null,null,null,null,null,null
2004-01-02,5944.229980,6034.379883,5944.229980,6026.589844,6026.589844,31400
2004-01-05,6050.479980,6078.109863,5964.649902,6039.000000,6039.000000,33600
2004-01-06,6068.680176,6121.200195,5916.330078,5943.640137,5943.640137,37600
2004-01-07,5970.350098,5985.299805,5870.549805,5957.020020,5957.020020,36200
2004-01-08,5992.100098,6118.620117,5992.100098,6108.540039,6108.540039,31600
2004-01-09,6241.589844,6249.600098,6096.680176,6119.589844,6119.589844,45200
2004-01-12,6152.220215,6152.220215,6037.299805,6067.759766,6067.759766,31600
2004-01-13,6084.649902,6147.740234,6011.569824,6132.970215,6132.970215,33200
2004-01-14,6162.180176,6215.020020,6162.180176,6194.109863,6194.109863,35600
2004-01-15,6219.810059,6248.810059,6045.299805,6063.910156,6063.910156,38000
2004-01-16,6068.660156,6072.029785,5914.020020,5946.189941,5946.189941,47800
2004-01-19,5967.390137,6076.970215,5870.990234,6064.100098,6064.100098,36200
2004-01-20,6099.939941,6130.089844,5899.709961,5922.109863,5922.109863,41000
2004-01-21,5927.419922,5962.359863,5728.319824,5758.189941,5758.189941,43200
2004-01-22,5793.830078,5852.959961,5567.680176,5593.740234,5593.740234,51000
2004-01-23,5646.330078,5832.740234,5596.569824,5816.640137,5816.640137,37600
2004-01-26,null,null,null,null,null,null
2004-01-27,5854.350098,6005.540039,5791.740234,5993.060059,5993.060059,45200
2004-01-28,5980.879883,6030.549805,5815.200195,5876.049805,5876.049805,47800
2004-01-29,5865.209961,5921.720215,5774.310059,5802.750000,5802.750000,45000
2004-01-30,5841.209961,5854.290039,5685.640137,5695.669922,5695.669922,38800
2004-02-02,null,null,null,null,null,null
2004-02-03,5715.459961,5715.459961,5550.169922,5620.979980,5620.979980,39600
2004-02-04,5633.149902,5769.790039,5574.680176,5756.759766,5756.759766,41800
2004-02-05,5756.299805,5820.450195,5648.140137,5720.629883,5720.629883,44600
2004-02-06,5710.129883,5800.939941,5683.609863,5786.350098,5786.350098,37800
2004-02-09,5810.209961,5935.680176,5807.729980,5926.220215,5926.220215,30400
2004-02-10,5937.459961,5972.939941,5866.620117,5932.520020,5932.520020,44400
2004-02-11,5936.410156,5958.910156,5905.229980,5949.779785,5949.779785,37200
2004-02-12,5973.709961,5986.410156,5886.979980,5936.959961,5936.959961,37600
2004-02-13,5936.649902,6017.009766,5922.379883,6011.660156,6011.660156,32800
2004-02-16,6025.850098,6063.910156,6001.569824,6012.350098,6012.350098,30800
2004-02-17,6018.950195,6058.990234,5999.129883,6035.799805,6035.799805,30800
2004-02-18,6060.140137,6082.799805,6018.810059,6027.020020,6027.020020,31200
2004-02-19,6041.359863,6041.359863,5845.069824,5855.100098,5855.100098,40400
2004-02-20,5847.970215,5893.620117,5770.870117,5850.720215,5850.720215,41000
2004-02-23,5869.609863,5875.229980,5680.359863,5698.040039,5698.040039,28600
2004-02-24,5686.810059,5748.149902,5606.839844,5734.439941,5734.439941,42400
2004-02-25,5746.790039,5746.790039,5606.859863,5618.149902,5618.149902,33800
2004-02-26,5639.830078,5723.310059,5556.310059,5567.120117,5567.120117,34400
2004-02-27,5595.830078,5683.290039,5551.640137,5667.509766,5667.509766,41600
2004-03-01,5649.299805,5831.549805,5649.299805,5823.169922,5823.169922,32200
2004-03-02,null,null,null,null,null,null
2004-03-03,5830.770020,5870.629883,5792.970215,5842.200195,5842.200195,39400
2004-03-04,5842.410156,5872.750000,5769.339844,5815.870117,5815.870117,36200
2004-03-05,5834.370117,5892.779785,5818.770020,5880.350098,5880.350098,37600
2004-03-08,5899.259766,5951.029785,5898.569824,5935.189941,5935.189941,36400
2004-03-09,5923.350098,5923.350098,5794.819824,5850.609863,5850.609863,37600
2004-03-10,5833.189941,5833.189941,5745.560059,5759.290039,5759.290039,35000
2004-03-11,5737.689941,5763.709961,5634.399902,5649.859863,5649.859863,36200
2004-03-12,5632.129883,5735.939941,5570.810059,5700.399902,5700.399902,38400
2004-03-15,5745.060059,5764.200195,5505.979980,5520.660156,5520.660156,38400
2004-03-16,5471.169922,5551.919922,5434.970215,5525.089844,5525.089844,40800
2004-03-17,5545.830078,5560.149902,5482.629883,5535.689941,5535.689941,33400
